Time,Force,Displacement,Velocity,Acceleration,Jerk
0.2047249999999995,-0.0154252897633715,-412.53573781415093,-25.612114718840296,980.6091509045785,-10294.991817177723
0.2052249999999997,-0.0111186759778745,-412.53540718680864,-25.12309701736493,975.4616549959875,-10294.991817177723
0.2057249999999997,-0.0072898619081352,-412.53479255040565,-24.636653063844093,970.3141590873986,-10294.991817177723
0.2062249999999996,-0.0038297877793983,-412.5348070684255,-24.152782858277646,965.1666631788108,-10294.991817177723
0.2067249999999997,-0.000524869385677,-412.5347354966676,-23.671486400665305,960.0191672702211,-10294.991817177723
0.2072249999999997,0.0032887564651377,-412.5346849477302,-23.192763691007343,954.8716713616323,-10294.991817177723
0.2077249999999996,0.0071296588938665,-412.5350100687699,-22.71661472930375,949.7241754530443,-10294.991817177723
0.2082249999999996,0.0107579697565053,-412.535034354851,-22.24303951555438,944.5766795444556,-10294.991817177723
0.2087249999999997,0.0141319579985737,-412.53507776340615,-21.772038049759217,939.4291836358656,-10294.991817177723
0.2092249999999996,0.0173704483772341,-412.5351278539787,-21.303610331918513,934.2816877272777,-10294.991817177723
0.2097249999999996,0.021106927082012,-412.5347312836762,-20.837756362032014,929.1341918186887,-10294.991817177723
0.2102249999999997,0.0235374090966818,-412.5350414441959,-20.374476140099734,923.986695910099,-10294.991817177723
0.2107249999999997,0.0259520982415266,-412.5349605827034,-19.91376966612184,918.8392000015103,-10294.991817177723
0.2112249999999996,0.0282297301614912,-412.53545963231426,-19.455636940098312,913.6917040929221,-10294.991817177723
0.2117249999999997,0.0294235607765684,-412.53619397614455,-19.00007796202892,908.5442081843327,-10294.991817177723
0.2122249999999996,0.0311035788032097,-412.53620257938525,-18.54709273191397,903.3967122757444,-10294.991817177723
0.2127249999999995,0.0324455644698182,-412.5361708048991,-18.096681249753345,898.2492163671568,-10294.991817177723
0.2132249999999997,0.0328703527194103,-412.5358237519231,-17.648843515546744,893.1017204585659,-10294.991817177723
0.2137249999999997,0.0342230428041744,-412.53564755352386,-17.203579529294608,887.9542245499771,-10294.991817177723
0.2142249999999996,0.0361544543595602,-412.5350871423772,-16.760889290996836,882.806728641389,-10294.991817177723
0.2147249999999997,0.0371217570031371,-412.53502991872097,-16.320772800653213,877.6592327327993,-10294.991817177723
0.2152249999999997,0.0375486954832997,-412.5356836685934,-15.883230058263964,872.5117368242104,-10294.991817177723
0.2157249999999995,0.037871600778669,-412.5359304385794,-15.448261063829172,867.3642409156234,-10294.991817177723
0.2162249999999996,0.0381384817901273,-412.53599263470545,-15.015865817348411,862.2167450070336,-10294.991817177723
0.2167249999999997,0.0379713057634144,-412.53572743930795,-14.586044318821974,857.0692490984438,-10294.991817177723
0.2172249999999996,0.0368819578938138,-412.53552524061564,-14.158796568249967,851.9217531898558,-10294.991817177723
0.2177249999999996,0.0355384094098839,-412.53541213339383,-13.734122565632184,846.774257281267,-10294.991817177723
0.2182249999999997,0.0350245386342419,-412.53593040459117,-13.31202231096863,841.6267613726773,-10294.991817177723
0.2187249999999996,0.0344723542165553,-412.5360642608157,-12.892495804259534,836.4792654640895,-10294.991817177723
0.2192249999999996,0.0334288343999632,-412.536532016585,-12.475543045504633,831.3317695555006,-10294.991817177723
0.2197249999999997,0.0329680679468684,-412.5361320084748,-12.06116403470394,826.1842736469105,-10294.991817177723
0.2202249999999996,0.033446276876891,-412.535674456767,-11.64935877185772,821.0367777383229,-10294.991817177723
0.2207249999999995,0.0328990079038803,-412.5351602469605,-11.240127256965778,815.8892818297348,-10294.991817177723
0.2212249999999997,0.0317189723487621,-412.53507421858717,-10.833469490027896,810.7417859211441,-10294.991817177723
0.2217249999999996,0.0309194614303275,-412.5345507521126,-10.429385471044561,805.5942900125563,-10294.991817177723
0.2222249999999996,0.0294350287417445,-412.5344945454232,-10.02787520001543,800.4467941039674,-10294.991817177723
0.2227249999999997,0.0277872014269961,-412.53458534392564,-9.628938676940503,795.2992981953776,-10294.991817177723
0.2232249999999997,0.0256906866607173,-412.5345124784831,-9.232575901819962,790.1518022867886,-10294.991817177723
0.2237249999999996,0.0237531148491146,-412.53458893928047,-8.8387868746538,785.0043063782009,-10294.991817177723
0.2242249999999996,0.0224955510107882,-412.53479962014455,-8.44757159544185,779.856810469612,-10294.991817177723
0.2247249999999997,0.0202936300267332,-412.53423966360475,-8.058930064184105,774.709314561022,-10294.991817177723
0.2252249999999996,0.0179780341548782,-412.53414376119946,-7.672862280880825,769.5618186524343,-10294.991817177723
0.2257249999999996,0.0167619893015157,-412.5338019176758,-7.2893682455317546,764.4143227438453,-10294.991817177723
0.2262249999999997,0.0152161589981297,-412.53426105184764,-6.908447958136896,759.2668268352554,-10294.991817177723
0.2267249999999996,0.0125199761484536,-412.5346932045925,-6.530101418696497,754.1193309266675,-10294.991817177723
0.2272249999999996,0.0108466082397165,-412.5351335506698,-6.154328627210311,748.9718350180788,-10294.991817177723
0.2277249999999998,0.0089958360316357,-412.5352760634387,-5.781129583678274,743.8243391094879,-10294.991817177723
0.2282249999999996,0.0064057372775499,-412.5351308588348,-5.410504288100818,738.676843200901,-10294.991817177723
0.2287249999999995,0.0038412975405928,-412.53495288152635,-5.042452740477577,733.5293472923131,-10294.991817177723
0.2292249999999997,0.0016165797697435,-412.5349832206902,-4.676974940808425,728.3818513837223,-10294.991817177723
0.2297249999999996,0.0002418549710636,-412.53468682389604,-4.314070889093792,723.2343554751344,-10294.991817177723
0.2302249999999996,-0.0011980726838695,-412.5346503129365,-3.953740585333373,718.0868595665455,-10294.991817177723
0.2307249999999997,-0.0035037719390052,-412.5347951930614,-3.5959840295271666,712.9393636579555,-10294.991817177723
0.2312249999999997,-0.0047320169934597,-412.5353016743608,-3.240801221675335,707.7918677493667,-10294.991817177723
0.2317249999999996,-0.0051152748892664,-412.53548084789566,-2.888192161777877,702.6443718407791,-10294.991817177723
0.2322249999999996,-0.0064711942072107,-412.53528424797906,-2.538156849834634,697.4968759321902,-10294.991817177723
0.2327249999999996,-0.0078892825385035,-412.5354927668881,-2.1906952858456856,692.3493800236014,-10294.991817177723
0.2332249999999996,-0.0085107121093381,-412.5348369378476,-1.8458074698110336,687.2018841150125,-10294.991817177723
0.2337249999999996,-0.0092115967590491,-412.5346631091563,-1.5034934017306723,682.0543882064236,-10294.991817177723
0.2342249999999997,-0.0104961442226433,-412.53475688366973,-1.1637530816045356,676.9068922978335,-10294.991817177723
0.2347249999999996,-0.011563278802812,-412.53473777383414,-0.8265865094328365,671.7593963892458,-10294.991817177723
0.2352249999999996,-0.0119851739366125,-412.53498411637696,-0.49199368521536435,666.6119004806569,-10294.991817177723
0.2357249999999996,-0.0119026288999412,-412.5352572736834,-0.1599746089521823,661.464404572068,-10294.991817177723
0.2362249999999996,-0.0118977393113581,-412.53498015685403,0.16947071935670616,656.3169086634792,-10294.991817177723
0.2367249999999995,-0.012702759970987,-412.5350679353272,0.4963422997112269,651.1694127548915,-10294.991817177723
0.2372249999999997,-0.012601688144464,-412.53494911230206,0.8206401321116676,646.0219168463004,-10294.991817177723
0.2377249999999996,-0.0126620981211916,-412.5351200218366,1.1423642165576013,640.8744209377124,-10294.991817177723
0.2382249999999996,-0.0135657955573666,-412.535785285354,1.4615145530493099,635.7269250291237,-10294.991817177723
0.2387249999999997,-0.013899314789194,-412.5362980828475,1.7780911415867777,630.5794291205341,-10294.991817177723
0.2392249999999997,-0.0149764400246907,-412.536509695883,2.0920939821698976,625.4319332119451,-10294.991817177723
0.2397249999999996,-0.0159434681072402,-412.5363546625281,2.403523074798668,620.2844373033572,-10294.991817177723
0.2402249999999997,-0.0158147483902651,-412.5360452511955,2.712378419473255,615.1369413947674,-10294.991817177723
0.2407249999999997,-0.0160250202080712,-412.53607901413267,3.0186600161934902,609.9894454861786,-10294.991817177723
0.2412249999999996,-0.0169545749617175,-412.53620468838295,3.322367864959384,604.8419495775905,-10294.991817177723
0.2417249999999996,-0.0173298343249951,-412.5362344922991,3.62350196577103,599.6944536690017,-10294.991817177723
0.2422249999999997,-0.0175928311484163,-412.5367205113462,3.9220623186284356,594.5469577604119,-10294.991817177723
0.2427249999999996,-0.0182423781867586,-412.53647774450184,4.218048923531445,589.399461851824,-10294.991817177723
0.2432249999999996,-0.0199609934247732,-412.53659768533777,4.511461780480212,584.2519659432351,-10294.991817177723
0.2437249999999997,-0.0217771149068306,-412.5366941141403,4.802300889474728,579.1044700346454,-10294.991817177723
0.2442249999999997,-0.0233996809302504,-412.53670851654255,5.090566250514903,573.9569741260565,-10294.991817177723
0.2447249999999995,-0.025325173676657,-412.53686939601715,5.376257863600676,568.8094782174696,-10294.991817177723
0.2452249999999997,-0.0274862964510016,-412.53679240759266,5.659375728732374,563.6619823088788,-10294.991817177723
0.2457249999999996,-0.0298345998248751,-412.53699478565625,5.939919845909618,558.5144864002907,-10294.991817177723
0.2462249999999996,-0.0315809902733047,-412.5367985775842,6.217890215132615,553.366990491702,-10294.991817177723
0.2467249999999996,-0.0338735825537805,-412.5367642456035,6.49328683640132,548.219494583113,-10294.991817177723
0.2472249999999997,-0.0373324379799466,-412.5365061593789,6.766109709715774,543.0719986745233,-10294.991817177723
0.2477249999999996,-0.0405140432925414,-412.5358160250916,7.036358835075843,537.9245027659352,-10294.991817177723
0.2482249999999997,-0.0433151501707506,-412.5356303986336,7.304034212481711,532.7770068573456,-10294.991817177723
0.2487249999999997,-0.0467203929697927,-412.53554108055994,7.5691358419332335,527.6295109487567,-10294.991817177723
0.2492249999999996,-0.04993732196335,-412.5357596730562,7.831663723430426,522.4820150401687,-10294.991817177723
0.2497249999999996,-0.0528448431575305,-412.5362084567045,8.091617856973345,517.3345191315801,-10294.991817177723
0.2502249999999997,-0.0563841141714257,-412.53729064780686,8.34899824256205,512.18702322299,-10294.991817177723
0.2507249999999996,-0.0598839654022259,-412.5382200057572,8.603804880196341,507.03952731440245,-10294.991817177723
0.2512249999999996,-0.062760314290979,-412.5386998826717,8.856037769876394,501.89203140581355,-10294.991817177723
0.2517249999999997,-0.065765664546215,-412.5394101340096,9.105696911602207,496.74453549722347,-10294.991817177723
0.2522249999999997,-0.0684331046258365,-412.53971667692866,9.352782305373674,491.5970395886345,-10294.991817177723
0.2527249999999996,-0.0701688444992569,-412.5404262930405,9.597293951190787,486.4495436800468,-10294.991817177723
0.2532249999999997,-0.0717881309372926,-412.5409221745995,9.839231849053718,481.3020477714569,-10294.991817177723
0.2537249999999996,-0.0725716610968083,-412.54143931408623,10.078595998962246,476.15455186286914,-10294.991817177723
0.2542249999999996,-0.073318583310148,-412.542140204975,10.31538640091653,471.0070559542803,-10294.991817177723
0.2547249999999996,-0.073506029552554,-412.5422703878506,10.549603054916526,465.8595600456914,-10294.991817177723
0.2552249999999997,-0.0732552658416956,-412.5426066204563,10.781245960962279,460.71206413710155,-10294.991817177723
0.2557249999999996,-0.0732096487538653,-412.54297740370254,11.010315119053633,455.5645682285136,-10294.991817177723
0.2562249999999997,-0.0727583331580408,-412.543250269347,11.236810529190791,450.41707231992376,-10294.991817177723
0.2567249999999997,-0.0717273799537633,-412.5429767755491,11.460732191373607,445.2695764113348,-10294.991817177723
0.2572249999999997,-0.069663405939931,-412.5423888746652,11.682080105602129,440.122080502746,-10294.991817177723
0.2577249999999996,-0.0677683222112447,-412.54179378143823,11.900854271876304,434.9745845941583,-10294.991817177723
0.2582249999999997,-0.0665136698988509,-412.5406141240825,12.117054690196287,429.82708868556824,-10294.991817177723
0.2587249999999996,-0.0646953605862879,-412.53949270207164,12.330681360561874,424.67959277698054,-10294.991817177723
0.2592249999999996,-0.0626234192500985,-412.5388462780355,12.541734282973218,419.5320968683917,-10294.991817177723
0.2597249999999997,-0.0611083125794857,-412.5377378320331,12.750213457430316,414.3846009598016,-10294.991817177723
0.2602249999999997,-0.0594516616068812,-412.5360459046118,12.956118883933065,409.2371050512128,-10294.991817177723
0.2607249999999996,-0.0572327995922962,-412.5340020846052,13.159450562481476,404.0896091426251,-10294.991817177723
0.2612249999999997,-0.0545143147044494,-412.53184665528124,13.360208493075689,398.94211323403505,-10294.991817177723
0.2617249999999996,-0.0522452813494669,-412.52924289012424,13.558392675715519,393.79461732544735,-10294.991817177723
0.2622249999999996,-0.049626867848178,-412.52618630495255,13.75400311040109,388.64712141685845,-10294.991817177723
0.2627249999999996,-0.045825986452759,-412.52271951525245,13.947039797132376,383.49962550826956,-10294.991817177723
0.2632249999999997,-0.0426506916732639,-412.51894182583374,14.13750273590941,378.3521295996797,-10294.991817177723
0.2637249999999996,-0.0397428254961862,-412.51398791475935,14.32539192673206,373.2046336910918,-10294.991817177723
0.2642249999999996,-0.0365874932916096,-412.5094634488968,14.510707369600457,368.057137782503,-10294.991817177723
0.2647249999999997,-0.0338277557350731,-412.50451267594246,14.6934490645146,362.909641873913,-10294.991817177723
0.2652249999999997,-0.0305090908137062,-412.4999866620431,14.87361701147441,357.76214596532407,-10294.991817177723
0.2657249999999996,-0.0274624972376823,-412.4947941384928,15.051211210479883,352.6146500567364,-10294.991817177723
0.2662249999999997,-0.0247806781312872,-412.4894138546953,15.226231661531147,347.4671541481465,-10294.991817177723
0.2667249999999996,-0.0209536639192534,-412.48329411812097,15.398678364628035,342.3196582395587,-10294.991817177723
0.2672249999999995,-0.0175053416257936,-412.4769637666711,15.568551319770625,337.17216233097093,-10294.991817177723
0.2677249999999997,-0.0147099825042363,-412.4703759880663,15.735850526959037,332.02466642237977,-10294.991817177723
0.2682249999999997,-0.0114661054163019,-412.46305515907176,15.900575986193088,326.87717051379093,-10294.991817177723
0.2687249999999996,-0.0085208143327583,-412.4553082653785,16.062727697472795,321.7296746052032,-10294.991817177723
0.2692249999999997,-0.005536110844348,-412.4478861352313,16.222305660798284,316.5821786966132,-10294.991817177723
0.2697249999999996,-0.0028949942742582,-412.43975495857086,16.37930987616941,311.43468278802555,-10294.991817177723
0.2702249999999996,-0.000701597110839,-412.4314737412152,16.533740343586274,306.2871868794366,-10294.991817177723
0.2707249999999996,0.0014691937597455,-412.42313373761095,16.68559706304885,301.13969097084777,-10294.991817177723
0.2712249999999997,0.0029842410151477,-412.41427619007766,16.834880034557155,295.99219506225774,-10294.991817177723
0.2717249999999996,0.0042311124202089,-412.40509040207,16.9815892581111,290.84469915367,-10294.991817177723
0.2722249999999996,0.0053832672323104,-412.39585379079733,17.125724733710793,285.6972032450812,-10294.991817177723
0.2727249999999997,0.0065225327784325,-412.38709591330826,17.26728646135622,280.54970733649117,-10294.991817177723
0.2732249999999997,0.0080872059793189,-412.3782052942199,17.406274441047312,275.4022114279022,-10294.991817177723
0.2737249999999996,0.0093203498843487,-412.3693129381885,17.54268867278409,270.2547155193145,-10294.991817177723
0.2742249999999998,0.0103192408081981,-412.35976530226543,17.67652915656665,265.10721961072403,-10294.991817177723
0.2747249999999996,0.0112673500362551,-412.3490711614837,17.807795892394818,259.9597237021368,-10294.991817177723
0.2752249999999995,0.0117562414673527,-412.33807035733867,17.93648888026871,254.8122277935491,-10294.991817177723
0.2757249999999997,0.0124057438807493,-412.32745884013184,18.06260812018839,249.66473188495794,-10294.991817177723
0.2762249999999997,0.0130117066276993,-412.31692105312555,18.186153612153724,244.51723597636908,-10294.991817177723
0.2767249999999996,0.0123058059501329,-412.3061072451143,18.307125356164725,239.3697400677814,-10294.991817177723
0.2772249999999997,0.0121009363037184,-412.2953187298006,18.425523352221504,234.22224415919132,-10294.991817177723
0.2777249999999996,0.0122420044008007,-412.28460278922734,18.541347600323924,229.07474825060362,-10294.991817177723
0.2782249999999996,0.0118726509986448,-412.27363106897565,18.654598100472086,223.92725234201475,-10294.991817177723
0.2787249999999996,0.0115602124702206,-412.2631146801469,18.765274852665947,218.77975643342586,-10294.991817177723
0.2792249999999997,0.0112130555781136,-412.25235622941864,18.873377856905538,213.63226052483589,-10294.991817177723
0.2797249999999996,0.0109596794453376,-412.24152944053674,18.978907113190782,208.48476461624816,-10294.991817177723
0.2802249999999996,0.0104341153556067,-412.23131734924806,19.081862621521754,203.3372687076593,-10294.991817177723
0.2807249999999997,0.0096054434793693,-412.22038908714796,19.18224438189846,198.18977279906923,-10294.991817177723
0.2812249999999996,0.0083652676878643,-412.2099933050381,19.28005239432083,193.04227689048162,-10294.991817177723
0.2817249999999996,0.0066894460201531,-412.19971043249836,19.375286658788923,187.89478098189272,-10294.991817177723
0.2822249999999998,0.0049411750273307,-412.1894491567858,19.467947175302754,182.7472850733021,-10294.991817177723
0.2827249999999996,0.0033957905314703,-412.1794098311853,19.558033943862227,177.59978916471496,-10294.991817177723
0.2832249999999995,0.0017998403718349,-412.1696009875754,19.645546964467417,172.45229325612723,-10294.991817177723
0.2837249999999997,0.000594920788343,-412.1599119118169,19.730486237118374,167.30479734753607,-10294.991817177723
0.2842249999999996,-0.0004930479041191,-412.15048862580625,19.812851761814972,162.15730143894837,-10294.991817177723
0.2847249999999996,-0.0015926425036027,-412.14129736296724,19.8926435385573,157.00980553035947,-10294.991817177723
0.2852249999999997,-0.0020538643023653,-412.13230242729213,19.96986156734534,151.86230962177004,-10294.991817177723
0.2857249999999997,-0.0027428190889401,-412.12358896284996,20.044505848179078,146.7148137131812,-10294.991817177723
0.2862249999999996,-0.0037869070694543,-412.11429459001863,20.11657638105852,141.56731780459288,-10294.991817177723
